channel_id,playlist_id,topic,Channel,PublishedAt,avg_views,avg_likes,avg_comments,num_videos,subscribers_counts,category_of_topic,playlist_total_duration
UC_8wWVRInZqqJryPxZV_EXg,PLaRvS94JFKDZ1OPSnSH-KSapEHXxLonI5,GitLab,FutureTechnoIndia,2022-05-07T09:35:49Z,907.0,16.0,2.0,14.0,436,Version Control,11h 33m 21s
UCajFCWzYmTh1jQUDBsG1vSw,PLaFCDlD-mVOlnL0f9rl3jyOHNdHU--vlJ,GitLab,JDKoder,2018-07-05T02:44:11Z,44119.0,256.0,14.0,11.0,1870,Version Control,2h 47m 3s
UCE1cGZfooxT7-VbqVbuKjMg,PL8klaCXyIuQ46vZOchy-fSregRq1YdPBF,GitLab,DevOpsMadeEasy,2022-04-09T19:41:06Z,2648.0,61.0,6.0,12.0,24300,Version Control,11h 51m 32s
UCVLbzhxVTiTLiVKeGV7WEBg,PLWPirh4EWFpGRdVZcQCzeTXFBNSTDAdQX,RESTful APIs,TutorialsPoint,2018-05-07T08:04:37Z,32103.0,299.0,9.0,40.0,3650000,API Technologies,2h 57m 43s
UCMrRRZxUAXRzjai0SSoFgdw,PLTCrU9sGybupzS5-3iYTsYUI1emBDKdHu,RESTful APIs,sudoCODE,2021-07-04T14:55:32Z,97937.0,2063.0,100.0,9.0,130000,API Technologies,1h 20m 44s
UC59K-uG2A5ogwIrHw4bmlEg,PLsyeobzWxl7ps4Z1C4VMtvZEx5-PgyoYI,RESTful APIs,Telusko,2017-06-23T16:21:22Z,269166.0,4363.0,90.0,21.0,2550000,API Technologies,2h 39m 39s
UCSJbGtTlrDami-tDGPUV9-w,PL55RiY5tL51q4D-B63KBnygU6opNPFk_q,RESTful APIs,Academind,2017-11-28T17:49:16Z,289108.0,3631.0,307.0,14.0,929000,API Technologies,4h 14m 24s
UCwfaAHy4zQUb2APNOGXUCCA,PLwGdqUZWnOp26kuL9GZaR0Bspm6RMAdrx,RESTful APIs,ThapaTechnical,2020-11-10T12:27:36Z,162196.0,3746.0,220.0,11.0,720000,API Technologies,5h 28m 32s
UCYt1sfh5464XaDBH0oH_o7Q,PLqq-6Pq4lTTZh5U8RbdXq0WaYvZBz2rbn,RESTful APIs,JavaBrains,2014-10-05T03:53:32Z,336188.0,2002.0,126.0,31.0,687000,API Technologies,6h 5m 52s
UCKn7xwxBKZ_H1i6nilMsRQg,PLtYTVIzWW8XEGCo-sAot0hgZH9Z9OSWvR,RESTful APIs,TechnicalBabajiTariqueAkhtar,2019-12-07T08:48:15Z,78822.0,989.0,54.0,17.0,54800,API Technologies,5h 34m 21s
UCCOvZM03vN_yQIfn4YDJE5Q,PL5mjp3QjkuoKUfIUV5OG_AmQXMIK4mtfz,RESTful APIs,ProgRank,2020-05-19T17:19:21Z,23719.0,329.0,25.0,13.0,22500,API Technologies,3h 23m 12s
UCzmtevVkHLAvs4xMSHNr4sA,PLcs1FElCmEu121gqGwlQt47d0SqNkzSTK,RESTful APIs,ThinkConstructive,2022-07-01T06:39:13Z,48829.0,849.0,81.0,17.0,15200,API Technologies,10h 50m 20s
UCHcI-XRFDohbnVOWPdrtzkQ,PL18HZjtdIA4ByvkNiYnkI2pdfsrP7CdLa,RESTful APIs,TechnologyKeeda,2022-02-25T02:01:58Z,5593.0,61.0,22.0,39.0,22100,API Technologies,11h 6m 45s
UC46vj6mN-6kZm5RYWWqebsg,PLUDwpEzHYYLvLZX_QEGTNolPvNADXid0I,RESTful APIs,SDETQA,2023-03-18T05:42:57Z,131911.0,1010.0,122.0,12.0,771000,API Technologies,15h 15m 53s
UCs6nmQViDpUw0nuIx9c_WvA,PLS1QulWo1RIYbSv5_R2I_QbAcvbyqBCun,RESTful APIs,ProgrammingKnowledge,2020-09-05T09:02:24Z,19785.0,199.0,10.0,13.0,1820000,API Technologies,15h 44m 9s
UCs6nmQViDpUw0nuIx9c_WvA,PLS1QulWo1RIYWjdoEC1WbT8W3XGGWVXfW,RESTful APIs,ProgrammingKnowledge,2020-01-25T23:12:21Z,58527.0,546.0,27.0,12.0,1820000,API Technologies,7h 37m 39s
UCFJCnuXFGfEbwEzfcgU_ERQ,PLsYGHuNuBZcYtP1KTqyDtahvFBc0SLKQi,RESTful APIs,AirheadsBroadcasting,2017-04-21T14:39:55Z,12235.0,114.0,9.0,19.0,35700,API Technologies,7h 16m 52s
UCw3LzfWsv-xXTFI6Q4Y4SwQ,PLovN13bqAx7DOGGjHbVGH9XkjtQTykREl,RESTful APIs,TechwithNader,2023-09-09T23:13:58Z,1877.0,75.0,10.0,17.0,13500,API Technologies,13h 49m 10s
UCW5YeuERMmlnqo4oq8vwUpg,PL4cUxeGkcC9gUxtblNUahcsg0WLxmrK_y,GraphQL,NetNinja,2023-06-26T05:42:02Z,78508.0,1101.0,43.0,9.0,1740000,API Technologies,1h 30m 21s
UCW5YeuERMmlnqo4oq8vwUpg,PL4cUxeGkcC9iK6Qhn-QLcXCXPQUov1U7f,GraphQL,NetNinja,2018-03-12T12:16:20Z,75176.0,1154.0,54.0,36.0,1740000,API Technologies,4h 5m 30s
UC8S4rDRZn6Z_StJ-hh7ph8g,PLpPqplz6dKxXICtNgHY1tiCPau_AwWAJU,GraphQL,PedroTech,2021-08-16T02:28:31Z,45802.0,1341.0,89.0,9.0,235000,API Technologies,7h 54m 38s
UCM-4HE0R3iLxKB7qaq1bskw,PLB97yPrFwo5i9zDrWfvkohPec3Q6EEC9J,GraphQL,CODERSNEVERQUIT,2021-11-22T10:16:42Z,11538.0,134.0,9.0,22.0,38900,API Technologies,11h 49m 11s
UCE9ODjNIkOHrnSdkYWLfYhg,PLNkWIWHIRwMF2sVLwzRef0Cu5kzAOeRcu,GraphQL,webDev,2019-05-14T15:29:03Z,14794.0,525.0,41.0,17.0,119000,API Technologies,2h 22m 52s
UCi3iDU7ZBM8Juu9xtqAp3WA,PLJqm1QY3wEqLr8F_8JqRjkKYiViE2wmFq,GraphQL,SayanKarmakar,2023-08-26T14:21:50Z,34128.0,787.0,48.0,7.0,53,API Technologies,2h 31m 45s
UCSJbGtTlrDami-tDGPUV9-w,PL55RiY5tL51rG1x02Yyj93iypUuHYXcB_,GraphQL,Academind,2018-12-03T16:12:20Z,64126.0,1106.0,92.0,23.0,929000,API Technologies,9h 5m 49s
UCXJKOPxx4O1f63nnfsoiEug,PLFGoYjJG_fqpb54MHP9P7FDJV_jZvESwe,GraphQL,NaveenAutomationLabs,2021-06-12T07:17:08Z,16719.0,209.0,21.0,11.0,403000,API Technologies,2h 20m 31s
UCgx5SDcUQWCQ_1CNneQzCRw,PLFh6J1ZHhqNhfSVt4WaF9GgOCOq9PYYBa,GraphQL,RahulShettyAcademy,2022-12-11T16:23:00Z,6477.0,60.0,6.0,7.0,113000,API Technologies,1h 53m 1s
UC7lBFYhQ35TN7J4VJIDVMNA,PLolI8AY2AS9YmT5mBp8eM59fOCOS6i6u0,GraphQL,CodeImprove,2021-07-21T16:43:27Z,10741.0,117.0,9.0,9.0,11700,API Technologies,2h 25m 51s
UC_hG9fglfmShkwex1KVydHA,PLe30vg_FG4OTV22Uq8RfUWWbMqrVMsvKi,GraphQL,Bitfumes,2021-12-06T05:54:52Z,3245.0,44.0,6.0,29.0,136000,API Technologies,6h 40m 44s
UC4HkBlF6C3uGk2LqeA0ZIOA,PL3Rr8DM87XnA6s2eCsR4JQP2GLdGnamRy,GraphQL,PantherSchoolsSFDCPanther2O,2023-12-06T12:33:18Z,934.0,19.0,4.0,13.0,14000,API Technologies,2h 45m 18s
UCUTc1MXWQilb3bdiljt2P6A,PLYqXE2PR-yif0LYUdBl8AAcykPfF5tih_,GraphQL,AITECHONE,2025-01-17T08:52:13Z,66.0,1.0,0.0,6.0,1640,API Technologies,2h 5m 42s
UCocudCGVb3MmhWQ1aoIgUQw,PLM-7VG-sgbtBbxlhXae-NegYvDD5uqFyC,GraphQL,Postman,2023-10-25T21:16:11Z,4373.0,32.0,1.0,12.0,46100,API Technologies,5h 25m 23s
UC57CNPyni1w7be6pH5GJe7Q,PLK5FPzMuRKlyeZYiJNA54j4lpfxHGlz0j,GraphQL,WashingtonDeveloper,2020-03-22T01:47:15Z,2825.0,184.0,8.0,33.0,4300,API Technologies,6h 16m 45s
UC6MtKoJrZLNELkS96F99eIQ,PLy_6D98if3UJd5hxWNfAqKMr15HZqFnqf,gRPC,TECHSCHOOL,2019-11-08T15:24:48Z,21984.0,240.0,24.0,24.0,27500,API Technologies,6h 2m 15s
UCbBoXUu5exct-PieTYDBNDA,PL1F54YqZCTdxpGWMM7zyOigOQ_MVwSNc2,gRPC,BetterDevwithAnubhav,2022-08-07T11:41:57Z,4719.0,68.0,8.0,7.0,3560,API Technologies,1h 57m 38s
UCAFVJL1QTrHUXrq3teA0JuQ,PL8fnAiiuQeFspXaocqil47hesUod0y85C,gRPC,GoGuru,2023-05-05T12:49:19Z,2739.0,66.0,8.0,8.0,3140,API Technologies,2h 21m 9s
UCMzq9xglGPXXZY41dm9lr6A,PLI5t0u6ye3FGXJMh5kU2RvN0xrul67p7R,gRPC,yrrhelp,2019-04-23T19:05:30Z,41757.0,362.0,18.0,6.0,12400,API Technologies,0h 37m 46s
UCrnk1HWelWnYtF78YZX80fg,PLcTqM9n_diePysuZ6wN8f-OgusWk1B-pd,gRPC,gRPC,2024-10-14T23:27:09Z,1716.0,22.0,0.0,28.0,3040,API Technologies,10h 16m 15s
UCOnbbKHs0XV33fqgvgbCO1Q,PL7yAAGMOat_EX1nv8fgltlm0CnJTH8Nwg,gRPC,MarioCarrion,2022-02-18T22:52:50Z,7083.0,163.0,15.0,14.0,15900,API Technologies,2h 43m 55s
UC8VP6sknfj4jP3G7N0g3aeQ,PL12XW6i6zqKsK3nax9AYFYuTlEgzH7zCh,gRPC,Abhimanyukumar,2022-07-03T18:47:37Z,88040.0,1426.0,109.0,12.0,9,API Technologies,5h 39m 23s
UCVno4tMHEXietE3aUTodaZQ,PL9sWWgDDTZOZR2UiZFglyoSpOKrrUSGyr,gRPC,DevProblems,2022-08-31T20:33:03Z,3285.0,49.0,7.0,6.0,2590,API Technologies,4h 38m 24s
UCbz69gWlMmsIn-jiIm6mGfg,PLZnMNSr-VrIgy2S06kDKdlq4FueU84oec,gRPC,JavaInUse,2024-02-28T16:13:20Z,1243.0,15.0,1.0,11.0,16800,API Technologies,2h 15m 52s
UCYhiiLrQVxd4yvcLcpBWHsg,PLXs6ze70rLY9u0X6qz_91bCvsjq3Kqn_O,gRPC,DevSploitz,2020-02-13T02:08:24Z,25522.0,447.0,30.0,7.0,24,API Technologies,3h 35m 29s
UC-WefInHnQJkcxfEYQJHCew,PLeLcvrwLe185HFW-l0AbOficg66vcyyMl,gRPC,CodeinAction,2021-12-13T14:40:40Z,1339.0,4.0,1.0,10.0,14300,API Technologies,1h 2m 31s
UC2V1SxXFUa5YxVJvTsrCgyg,PLmD8u-IFdreyyTx93jJ5GkijwDXFqyr3T,gRPC,NicJackson,2020-05-14T06:26:30Z,20376.0,435.0,31.0,8.0,22600,API Technologies,3h 36m 22s
UC6MtKoJrZLNELkS96F99eIQ,PLy_6D98if3ULEtXtNSY_2qN21VCKgoQAE,gRPC,TECHSCHOOL,2020-06-06T18:09:32Z,9773.0,307.0,35.0,78.0,27500,API Technologies,18h 45m 33s
UCRIbFGaLAKM1PPJaDcfA6LQ,PLC4c48H3oDRzLAn-YsHzY306qhuEvjhmh,gRPC,TheFunzyDev,2020-04-09T03:12:23Z,2532.0,30.0,7.0,19.0,1430,API Technologies,6h 6m 58s
UCIcFyi46g6ROwYfn3KzlMeg,PL_dAsmefcArRxZ7U01jYc97-JTyt4rNlv,gRPC,CloudGenAI,2020-05-02T14:43:21Z,1082404.0,17235.0,377.0,15.0,158,API Technologies,7h 43m 52s
UC0T6MVd3wQDB5ICAe45OxaQ,PLjVLYmrlmjGfGLShoW0vVX_tcyT8u1Y3E,Flutter,WsCubeTech,2022-07-18T13:45:14Z,92159.0,1242.0,48.0,86.0,3910000,Mobile Development,30h 54m 8s
UCW5YeuERMmlnqo4oq8vwUpg,PL4cUxeGkcC9jLYyp2Aoh6hcWuxFDX6PBJ,Flutter,NetNinja,2019-08-20T20:21:35Z,449714.0,5763.0,256.0,36.0,1740000,Mobile Development,5h 50m 4s
UCPfyJ8ACV1DXh_6Yx68IxhA,PLWOPiU7tDzap4WdZn4ZbdUj9dfqgDLxKW,Flutter,DPEducationITCampus,2023-12-06T06:59:40Z,890.0,27.0,3.0,304.0,98500,Mobile Development,191h 6m 30s
UCoGHeFY7jE2OB_TJS_87MOA,PLY-ecO2csVHcUlBVvIMAa3dbja12TFJiN,Flutter,BrototypeMalayalam,2021-10-20T12:42:40Z,65982.0,978.0,146.0,20.0,459000,Mobile Development,10h 39m 31s
UCyVD1TyR6Me7Yl7C2F5DMYA,PLUhfM8afLE_OaJOVXCboP9PRuhvirFqgk,Flutter,NeatRoots,2023-12-06T04:25:26Z,5251.0,119.0,32.0,26.0,240000,Mobile Development,11h 34m 11s
UCwXdFgeE9KYzlDdR7TG9cMw,PLjxrf2q8roU23XGwz3Km7sQZFTdB996iG,Flutter,Flutter,2019-02-12T07:44:38Z,185862.0,2869.0,66.0,171.0,601000,Mobile Development,4h 36m 23s
UCmOBuijDvNgUMlqpzrwEBcw,PLlvhNpz1tBvH4Wn8rMjtscK3l2pXnC9aN,Flutter,CodeWithDhruv,2021-01-31T02:07:50Z,4674.0,67.0,9.0,179.0,10500,Mobile Development,58h 19m 37s
UCW5YeuERMmlnqo4oq8vwUpg,PL4cUxeGkcC9giLVXCHSQmWqlHc9BLXdVx,Flutter,NetNinja,2024-03-13T06:58:16Z,33532.0,421.0,21.0,18.0,1740000,Mobile Development,2h 32m 24s
UCDUkTOFe-a6Jj3Gloww4nww,PLBngtsPyn30HYEkmqIqZwvLl0c8zWqCtx,Flutter,LEARNALLINTAMIL,2020-04-09T20:15:46Z,18855.0,203.0,19.0,52.0,48200,Mobile Development,5h 58m 16s
UCplT2lzN6MHlVHHLt6so39A,PLlBnICoI-g-d-J57QIz6Tx5xtUDGQdBFB,Flutter,FlutterandoTV,2020-10-05T13:26:05Z,46485.0,1344.0,29.0,29.0,63100,Mobile Development,2h 26m 32s
UC6MTowFYbG8SK5GvTWjxSvg,PL0-7Xi0GB3teRqkuBusUEcVrP6OlYpD9w,Flutter,idrcorner,2018-03-14T11:50:01Z,34202.0,496.0,64.0,38.0,23800,Mobile Development,13h 21m 35s
UCzvRaprYPhvAplMK36Gu0kw,PLFyjjoCMAPtxq8V9fuVmgsYKLNIKqSEV4,Flutter,TheTechBrothers,2022-07-03T17:24:34Z,25798.0,457.0,135.0,32.0,42500,Mobile Development,18h 47m 12s
UCZK7ClgJyQTOOhXyA1GwpFQ,PLhi8DXg8yPWbQHwZ9WZtBJ3FGiB72qFkE,Flutter,SleentO,2023-09-07T20:43:20Z,5161.0,91.0,14.0,56.0,4420,Mobile Development,18h 39m 9s
UCSMFY8_rooijS-Zv43tKCrQ,PLkyGuIcLcmx3-Z3QML9xkYZtdKh91LeYC,Flutter,RabbilHasan,2023-01-19T14:56:07Z,10534.0,132.0,10.0,41.0,68800,Mobile Development,10h 26m 8s
UC80PWRj_ZU8Zu0HSMNVwKWw,PLC3y8-rFHvwhiQJD1di4eRVN30WWCXkg1,React Native,Codevolution,2023-07-10T11:51:12Z,33335.0,609.0,15.0,95.0,712000,Mobile Development,7h 16m 9s
UCvHX2bCZG2m9ddUhwxudKYA,PL8p2I9GklV468O2wk-n8Q1KmtMhnHHj4C,React Native,CodeStepByStep,2022-12-28T18:34:06Z,36558.0,590.0,39.0,79.0,351000,Mobile Development,14h 22m 30s
UCXgGY0wkgOzynnHvSEVmE3A,PLRAV69dS1uWSjBBJ-egNNOd4mdblt1P4c,React Native,HiteshChoudhary,2023-01-24T12:35:45Z,54325.0,964.0,47.0,58.0,988000,Mobile Development,14h 40m 54s
UCW5YeuERMmlnqo4oq8vwUpg,PL4cUxeGkcC9ixPU-QkScoRBVxtPPzVjrQ,React Native,NetNinja,2019-11-25T08:15:02Z,161973.0,2018.0,88.0,35.0,1740000,Mobile Development,5h 26m 52s
UCl-HgHmS4p2OuluyW6TqkLQ,PL5OhSdfH4uDuUpj3fwknoUVBkT2oMXyOl,React Native,TheTechzeen,2024-07-23T05:33:40Z,2258.0,55.0,11.0,63.0,4990,Mobile Development,16h 23m 53s
UCEPxAo8fKEqgDyLPOmhDt-g,PLS7Hqqjkitat6wd-VNloee_m6u2bfl3ld,React Native,ZeroDegreeCoder,2024-02-07T18:09:40Z,3472.0,56.0,10.0,74.0,5140,Mobile Development,27h 18m 32s
UCILovaLl2fUPAww1bGJ4sJQ,PLKWMD009Q4qSHIMF6Swy4VQs5z6U97LJm,React Native,CodeWithNomi,2023-05-13T07:38:04Z,56654.0,1184.0,97.0,16.0,52800,Mobile Development,30h 16m 34s
UCwfaAHy4zQUb2APNOGXUCCA,PLwGdqUZWnOp354xMD8u0hxX-1qmCvfLiY,React Native,ThapaTechnical,2022-01-15T04:03:10Z,27666.0,539.0,44.0,42.0,720000,Mobile Development,9h 19m 21s
UC33Tc4FCgd_to314_b2hNTg,PLaBeGKL1tOU0FuOxkLHFy_zOlIqOWUcNc,React Native,TubeGuruji,2023-04-29T17:49:33Z,14495.0,184.0,24.0,18.0,65900,Mobile Development,8h 59m 8s
UCvHX2bCZG2m9ddUhwxudKYA,PL8p2I9GklV479IV5cXwKXqGOcCOu0bPXW,React Native,CodeStepByStep,2019-12-30T21:18:12Z,29476.0,266.0,18.0,43.0,351000,Mobile Development,5h 23m 32s
UCh80-QECt5c7pb2TQKKvIkA,PLgWjD_CBfh0DyExrP6oj2t-uWz7-WzdSD,React Native,SBSonlineclasses,2024-06-10T13:16:15Z,1193.0,25.0,6.0,31.0,29500,Mobile Development,14h 2m 30s
UCK6qx5FW8R5krat4hxEV01g,PLafkKTUDps_7hlj7yRR0LP-fhwo_X-AYw,React Native,CodSod,2024-06-19T08:17:18Z,6529.0,125.0,27.0,23.0,1840,Mobile Development,10h 56m 26s
UC_BJANGDRCeogR_kJ2Qe-ew,PLlydFsFRbxJ0dI0XaFufcih8BYVmKH7P4,React Native,EngineerCodewala,2025-01-23T04:26:07Z,790.0,38.0,12.0,29.0,16600,Mobile Development,10h 14m 33s
UCcbZ7AmY35Kps985i5UIIKA,PLvN7nvnjkvpQribRyQ4r0FYZxKsPLGciy,React Native,CodeDiggers,2021-12-06T16:52:08Z,4813.0,57.0,19.0,50.0,3390,Mobile Development,14h 21m 10s
UCEPxAo8fKEqgDyLPOmhDt-g,PLS7HqqjkitavETILUf9PWhfQUzff6N_nC,React Native,ZeroDegreeCoder,2024-03-16T17:33:04Z,7796.0,107.0,14.0,12.0,5140,Mobile Development,7h 56m 45s
